;host_is_superhost;host_listings_count;latitude;longitude;property_type;room_type;accommodates;bathrooms;bedrooms;beds;bed_type;amenities;price;guests_included;extra_people;minimum_nights;maximum_nights;number_of_reviews;instant_bookable;is_business_travel_ready;cancellation_policy;ano;mes;;
241;f;2.0;-2.298.229.706.104.730;-4.320.026.240.448.820;Apartment;Private room;2;2.0;2.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Smoking allowed"",""Pets allowed"",Doorman,Breakfast,Elevator,""Buzzer/wireless intercom"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";256.0;1;0.0;3;1125;10;f;f;moderate;2018;4;;
242;f;1.0;-2.299.629.619.146.040;-4.326.018.293.505.350;Apartment;Private room;2;2.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",""Smoking allowed"",Doorman,Gym,Breakfast,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,""Fire extinguisher"",Essentials,Shampoo}";311.0;1;0.0;2;7;12;f;f;strict;2018;4;;
243;f;1.0;-2.298.414.458.082.780;-43.203.370.253.625.600;Apartment;Private room;3;2.0;1.0;2.0;Real Bed;"{""Cable TV"",Internet,Wifi,Kitchen}";157.0;1;150.0;3;30;5;t;f;strict;2018;4;;
244;t;6.0;-22.988.314.656.046.200;-4.319.115.183.208.570;Apartment;Entire home/apt;6;2.0;3.0;5.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer}";1499.0;1;0.0;4;1125;16;f;f;strict;2018;4;;
245;t;11.0;-229.814.200.077.112;-4.319.220.499.851.100;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you"",""Paid parking on premises""}";171.0;1;0.0;3;90;13;f;f;strict;2018;4;;
246;f;3.0;-22.981.872.289.372.300;-43.209.925.075.196.700;Apartment;Entire home/apt;4;3.0;3.0;4.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",Doorman,Elevator,Washer,Dryer}";2178.0;4;342.0;7;90;1;f;f;strict;2018;4;;
247;f;1.0;-22.980.323.488.693.000;-43.203.344.957.216.500;Apartment;Private room;5;2.0;1.0;3.0;Real Bed;"{""Cable TV"",Wifi,Kitchen,""Smoking allowed"",""Pets allowed"",Doorman,Breakfast,Elevator,""Buzzer/wireless intercom""}";342.0;1;0.0;1;760;0;f;f;flexible;2018;4;;
248;f;1.0;-23.011.648.567.536.200;-4.332.647.240.097.130;Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",Doorman,Gym,Elevator,""Hot tub"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer}";410.0;1;0.0;5;365;0;f;f;strict;2018;4;;
249;f;1.0;-22.959.961.738.538.600;-43.421.225.523.718.200;House;Entire home/apt;16;5.0;6.0;8.0;Real Bed;"{TV,Internet,Wifi,Pool,Kitchen,""Free parking on premises"",""Family/kid friendly"",""Suitable for events"",Washer,Essentials,Shampoo}";591.0;4;42.0;4;365;0;f;f;strict;2018;4;;
250;f;8.0;-22.941.752.610.258.000;-43.188.003.053.555.100;House;Private room;2;2.0;1.0;1.0;Real Bed;"{""Cable TV"",Internet,Wifi,Kitchen,Breakfast,""Pets live on this property"",Dog(s),""Buzzer/wireless intercom"",Washer,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Host greets you""}";99.0;1;80.0;3;200;15;f;f;strict;2018;4;;
251;f;4.0;-2.291.574.352.658.190;-4.318.425.320.626.960;Apartment;Entire home/apt;2;1.0;0.0;2.0;Real Bed;"{TV,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Family/kid friendly""}";526.0;2;0.0;1;365;3;f;f;strict;2018;4;;
252;t;11.0;-22.980.967.114.868.200;-431.919.358.744.463;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",""Pets allowed"",""Buzzer/wireless intercom"",""Suitable for events"",""Fire extinguisher"",Essentials,Shampoo,Hangers}";191.0;2;75.0;5;90;20;f;f;strict;2018;4;;
253;f;1.0;-2.297.334.479.743.850;-4.320.702.499.511.830;Apartment;Entire home/apt;4;2.0;2.0;2.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Paid parking off premises"",Elevator,Washer,""Smoke detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Window guards"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Long term stays allowed"",""Host greets you"",""Lake access""}";229.0;4;0.0;3;80;0;f;f;strict;2018;4;;
254;f;2.0;-22.936.629.437.353.400;-4.317.659.614.019.240;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Essentials,""translation missing: en.hosting_amenity_50"",""Window guards"",""Bed linens""}";222.0;2;102.0;2;15;32;t;f;strict;2018;4;;
255;f;3.0;-22.984.006.327.251.300;-4.319.378.089.346.310;Apartment;Entire home/apt;10;2.0;1.0;10.0;Futon;"{TV,""Cable TV"",""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Essentials,Shampoo,Hangers,""Bed linens""}";249.0;1;50.0;3;365;4;f;f;strict;2018;4;;
256;f;2.0;-2.296.206.973.042.880;-43.174.693.591.515.600;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,""24-hour check-in"",Hangers,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Hot water"",""Long term stays allowed""}";154.0;2;120.0;1;365;44;t;f;flexible;2018;4;;
257;f;41.0;-22.962.146.244.510.700;-43.174.398.824.213.500;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Room-darkening shades"",""Hot water"",""Bed linens"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed"",""Wide doorway"",""Flat path to front door"",""Well-lit path to entrance"",""Step-free access"",""Wide doorway"",""Accessible-height toilet"",""Wide entryway"",Beachfront}";181.0;2;80.0;2;89;97;t;f;strict;2018;4;;
258;t;8.0;-2.299.660.148.759.880;-4.326.964.638.692.840;Bed and breakfast;Private room;2;1.0;1.0;1.0;Real Bed;"{Wifi,""Air conditioning"",Pool,Kitchen,""Paid parking off premises"",""Free street parking"",""Family/kid friendly"",Washer,Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}";102.0;1;30.0;1;180;17;f;f;flexible;2018;4;;
259;f;2.0;-2.291.410.551.376.940;-4.318.576.811.966.770;Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;"{TV,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",Washer,Dryer}";232.0;2;39.0;2;180;2;f;f;flexible;2018;4;;
260;f;31.0;-2.296.557.450.660.160;-4.317.722.601.487.890;Apartment;Private room;4;0.0;1.0;2.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",""Wheelchair accessible"",""Paid parking off premises"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Private entrance"",""Room-darkening shades"",""Children’s dinnerware"",""Hot water"",""Host greets you""}";229.0;4;0.0;1;90;22;f;f;strict;2018;4;;
261;f;31.0;-2.296.285.775.825.760;-4.317.575.309.203.550;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Pocket wifi"",""Long term stays allowed"",""Host greets you""}";79.0;2;0.0;1;90;72;f;f;moderate;2018;4;;
264;f;2.0;-2.296.656.677.789.810;-4.319.191.531.619.550;Apartment;Entire home/apt;5;2.0;2.0;4.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Breakfast,""Buzzer/wireless intercom"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";451.0;1;0.0;3;1125;2;f;f;strict;2018;4;;
265;f;5.0;-2.298.054.244.450.120;-4.319.368.567.529.770;Apartment;Entire home/apt;4;1.0;1.0;3.0;Real Bed;"{TV,Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Essentials}";161.0;2;28.0;3;180;69;f;f;strict;2018;4;;
266;t;3.0;-22.984.857.366.500.500;-4.320.369.102.055.920;Apartment;Entire home/apt;4;1.0;1.0;3.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Elevator,""Free street parking"",""Family/kid friendly"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Crib,""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,""Luggage dropoff allowed"",""Long term stays allowed"",""Paid parking on premises""}";256.0;2;51.0;2;900;137;t;f;strict;2018;4;;
269;t;11.0;-22.979.553.228.510.600;-4.319.168.743.273.690;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you"",""Paid parking on premises""}";171.0;2;50.0;3;90;21;f;f;strict;2018;4;;
270;f;2.0;-22.974.286.612.976.900;-4.318.919.132.356.920;Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Family/kid friendly"",Washer,Dryer,Essentials,""24-hour check-in"",""Hair dryer"",Iron}";195.0;3;65.0;3;30;4;f;f;strict;2018;4;;
271;f;2.0;-2.296.460.079.939.250;-431.905.912.692.168;Apartment;Entire home/apt;4;1.0;0.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Essentials,""24-hour check-in"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""Room-darkening shades""}";342.0;2;0.0;4;30;16;f;f;moderate;2018;4;;
272;f;2.0;-2.298.427.025.498.220;-432.200.531.468.966;Apartment;Entire home/apt;5;1.5;2.0;1.0;Real Bed;"{Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Essentials,""24-hour check-in"",""Hair dryer"",Iron,""Laptop friendly workspace""}";400.0;2;400.0;4;30;12;f;f;strict;2018;4;;
273;f;4.0;-22.914.945.424.991.300;-4.318.231.701.994.300;Apartment;Entire home/apt;2;1.0;0.0;2.0;Real Bed;{TV,Kitchen,Elevator};199.0;2;0.0;1;1125;1;f;f;strict;2018;4;;
274;f;4.0;-2.291.565.712.310.430;-4.318.482.420.066.380;Apartment;Entire home/apt;2;1.0;0.0;2.0;Pull-out Sofa;"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",""Pets allowed"",Elevator,""Family/kid friendly""}";188.0;2;0.0;1;1125;0;f;f;strict;2018;4;;
276;t;3.0;-2.296.958.765.589.320;-43.188.857.845.615.500;Apartment;Private room;3;1.0;1.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",Washer}";150.0;2;60.0;2;30;42;t;f;strict;2018;4;;
277;f;1.0;-22.966.601.373.668.800;-4.318.142.219.335.300;Apartment;Entire home/apt;4;2.0;2.0;2.0;Real Bed;"{Wifi,""Air conditioning"",Kitchen,""Pets allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron}";266.0;4;137.0;3;60;119;t;f;strict;2018;4;;
278;f;3.0;-229.471.199.655.438;-4.318.553.808.706.620;Apartment;Private room;2;1.5;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,Kitchen,""Smoking allowed"",Doorman,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Essentials,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Private living room"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Luggage dropoff allowed""}";99.0;2;38.0;1;19;137;f;f;strict;2018;4;;
279;f;1.0;-2.293.352.204.321.090;-4.318.116.533.039.850;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;"{""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Essentials,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Bed linens""}";120.0;2;50.0;28;1125;12;f;f;strict;2018;4;;
280;f;1.0;-2.300.683.607.538.980;-4.332.427.114.566.510;Apartment;Entire home/apt;4;2.0;2.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Smoking allowed"",Doorman,Gym,Elevator,""Buzzer/wireless intercom"",Washer,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";256.0;2;41.0;5;365;13;f;f;strict;2018;4;;
281;f;3.0;-22.946.820.542.869.300;-4.318.368.433.055.900;Guesthouse;Private room;2;1.5;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,Kitchen,""Smoking allowed"",Doorman,""Free street parking"",""Buzzer/wireless intercom"",Washer,Essentials,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Hot water"",Microwave,""Dishes and silverware"",""Cooking basics"",Stove,""Luggage dropoff allowed"",""Host greets you""}";140.0;2;50.0;1;19;194;f;f;strict;2018;4;;
282;f;1.0;-22.915.254.577.724.500;-4.318.136.289.087.770;House;Entire home/apt;3;1.0;1.0;3.0;Real Bed;"{Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",""Pets live on this property"",Dog(s),""Family/kid friendly"",Essentials,Hangers,""Hair dryer"",Iron}";181.0;1;80.0;2;1125;20;f;f;strict;2018;4;;
283;f;2.0;-22.986.684.516.279.200;-4.320.403.453.139.970;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer}";512.0;2;85.0;5;14;26;f;f;super_strict_30;2018;4;;
284;f;1.0;-22.979.847.913.088.700;-4.319.135.404.653.490;Apartment;Entire home/apt;5;1.0;1.0;3.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,Essentials,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Hot water"",""Long term stays allowed"",""Paid parking on premises""}";198.0;5;68.0;5;90;115;t;f;strict;2018;4;;
285;f;2.0;-229.300.689.216.508;-4.319.453.100.989.290;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;"{""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Breakfast,Elevator,""Buzzer/wireless intercom"",Washer,Shampoo}";512.0;1;102.0;2;300;7;f;f;strict;2018;4;;
286;f;1.0;-2.298.665.261.248.180;-434.322.466.109.785;Apartment;Entire home/apt;4;1.0;2.0;4.0;Real Bed;"{TV,""Cable TV"",""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,""Fire extinguisher""}";201.0;1;100.0;2;30;2;t;f;moderate;2018;4;;
287;f;3.0;-22.967.195.464.304.300;-4.317.983.066.452.520;Apartment;Entire home/apt;3;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",Essentials,Hangers,Iron,""Laptop friendly workspace"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}";249.0;1;0.0;2;365;8;f;f;strict;2018;4;;
288;t;5.0;-22.984.046.680.078.700;-4.320.033.559.708.550;Apartment;Entire home/apt;4;1.5;2.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Front desk/doorperson"",""Children’s books and toys"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed""}";219.0;3;50.0;2;6000;24;f;f;strict;2018;4;;
289;f;1.0;-22.984.104.389.707.400;-4.319.268.956.952.350;Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Fire extinguisher"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";65.0;2;50.0;3;30;44;t;f;strict;2018;4;;
290;f;2.0;-22.966.306.735.066.100;-4.317.260.586.702.310;Apartment;Entire home/apt;6;2.5;3.0;3.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Essentials,Hangers,Iron,""Laptop friendly workspace""}";598.0;4;0.0;3;30;12;f;f;strict;2018;4;;
291;f;2.0;-22.938.361.619.417.200;-4.320.521.792.145.270;Loft;Entire home/apt;5;1.5;1.0;2.0;Real Bed;"{TV,Internet,Wifi,Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",Doorman,Elevator,""Hot tub"",""Indoor fireplace"",""Family/kid friendly"",Washer,""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""High chair"",""Children’s books and toys"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}";202.0;2;68.0;2;365;27;f;f;strict;2018;4;;
292;f;1.0;-2.297.953.670.566.820;-4.319.019.484.304.130;Apartment;Entire home/apt;4;1.0;1.0;4.0;Real Bed;"{TV,Internet,Wifi,Kitchen,""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",Washer,""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""Room-darkening shades"",""Ethernet connection""}";134.0;4;60.0;5;1125;68;f;f;strict;2018;4;;
293;f;2.0;-23.006.540.624.154.400;-4.334.505.822.552.330;Apartment;Entire home/apt;4;2.0;1.0;3.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",Doorman,Gym,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer,""24-hour check-in"",Hangers,Iron,Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",Oven,Stove}";359.0;6;96.0;3;365;8;f;f;strict;2018;4;;
294;f;1.0;-2.296.530.612.456.610;-4.318.145.602.654.840;Apartment;Private room;2;1.5;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Essentials,""Lock on bedroom door"",Hangers,Iron,""Laptop friendly workspace"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,""Wide hallway clearance"",""Step-free access"",""Step-free access"",Beachfront}";246.0;2;250.0;7;36;0;f;f;strict;2018;4;;
